x	y	z
-0.23679	-0.790309	3.91399
5.20734	2.20006	-2.0108
11.5477	10.9384	1.73293
0.492331	-2.90088	2.7097
-6.9103	2.72565	-2.96961
-0.164623	0.0465125	5.99756
1.5941	0.017163	1.20771
2.96022	11.331	2.61639
-0.386835	-0.380807	1.92493
-3.54988	-13.5266	-0.654889
3.41485	2.10039	13.4137
0.385972	7.52879	-6.57026
-10.6397	4.02662	3.81866
-1.03378	-7.47328	-2.6611
26.5178	8.98864	0.109933
1.15024	0.874056	-1.3831
3.28426	-7.64528	8.64658
0.637061	-0.866563	-3.85269
-4.64575	18.2286	-11.4077
-1.17513	-3.74685	0.761695
-3.15764	-2.39355	0.547906
6.47416	2.09171	9.88484
6.47486	-2.80674	3.76808
-0	0	0
-0.862995	-1.15593	3.73083
-1.17917	0.558309	-3.78125
0.883624	1.96879	-3.36795
9.25103	6.41246	4.15919
-0.984875	-4.50523	6.53704
-0.0324581	-5.40542	2.60393
0.629958	-4.99046	3.27086
12.7323	-0.828338	12.6966
-14.6953	2.53186	-5.79969
2.80786	7.09081	-11.7404
-0.396076	0.0950108	5.98616
1.1272	1.75669	3.41225
-3.7374	-2.00305	-9.05647
2.81187	2.14227	-1.87192
9.59716	-6.45071	-7.89195
-1.15136	4.87207	8.65663
0.00103379	1.06127e-05	2
6.88638	-1.85179	12.0478
-0.770229	-1.79507	-0.429505
10.0201	5.9593	-18.657
-0	-0	0
-3.52238	-16.1744	-11.2241
-11.7739	3.62998	6.64827
-4.37227	4.09343	0.356449
-5.07228	-0.520083	-3.16251
-4.78484	5.43463	9.56923
-1.92157	0.460064	-0.309703
3.33871	-2.46328	4.3342
5.4494	5.15207	-6.61515
7.41986	-12.786	-10.2695
-1.05152	0.93793	-1.41936
0.589127	11.0916	-4.54203
4.00156	-3.1032	3.21833
14.8705	1.26794	10.0628
-0	-0	0
0.647637	0.0506755	-7.97358
-8.19259	-3.57049	4.48699
0.420447	0.376956	1.91863
-1.13151	-4.73035	6.35165
-8.05657	-4.80695	-3.46193
0.296255	-0.0770664	9.99531
2.94574	1.97259	-1.85243
5.7907	1.54528	0.282767
4.78296	-0.472192	3.5917
-0.284889	-2.9523	2.6838
-1.09087	1.58999	-3.50456
-1.37309	-11.3264	3.71856
0.621689	-0.869843	1.69023
3.48938	4.32159	2.26894
-3.64425	1.4151	0.84671
-8.03834	-2.84199	5.22573
1.96257	-0.381151	-0.0553278
2.22939	-1.09843	9.68624
-1.72142	-0.987784	0.247007
3.67803	-7.10437	0.0077743
5.04551	-5.86739	-2.02894
-1.75012	0.304063	-0.919044
-7.42114	-1.87834	-2.32348
-6.61934	3.64173	-2.631
7.47185	-8.34106	-18.9367
-1.36647	7.50337	-2.41499
-0.847242	6.67172	4.33248
0.552061	-0.629428	1.81633
-0.121907	-0.791031	-5.94638
1.55078	-1.31225	-5.64563
-2.40406	0.417961	5.48141
-0.023792	0.0247963	-1.9997
5.76513	8.9319	5.56636
1.398	-1.7929	-3.29106
1.38338	-7.87569	0.244573
-10.3836	-13.5563	13.8712
-12.7411	14.6754	-10.3101
-9.42221	11.4431	-10.2116
0.963952	-2.12421	-3.24939
-1.96991	3.64929	4.33614
5.62697	-1.66797	1.24703
-0	-0	-0
0.183033	-0.138787	-7.9967
5.2162	-2.55179	-1.50986
-0.592238	2.05987	-3.37731
-2.07955	3.24652	-1.06565
0	-0	-0
3.92412	2.22943	8.92362
-0.388852	-1.75141	3.5751
-6.3724	4.58762	-6.19244
0	-0	-0
-4.48881	-0.562623	-3.94132
-1.58347	-0.876865	11.8627
0.73962	0.1749	1.84997
-12.9162	-0.719473	-5.35304
-1.67494	-0.544111	-9.8437
2.85388	7.04692	2.48923
-13.728	2.20562	1.63611
0.402744	-1.02303	-1.67069
1.59636	-0.502643	1.09498
0.390907	-0.048924	13.9945
-0	0	-0
-0.329944	3.20525	-2.37012
-1.33959	-1.00379	-1.09449
-0	-0	-0
-5.35361	3.26028	-7.79162
6.24388	-1.75992	-10.0954
-0	-0	0
-1.27802	4.46956	6.51074
2.18186	0.164424	5.58681
-0.720034	-1.23381	-1.39973
5.1482	-1.39958	-2.7454
12.0249	10.527	-0.763936
-4.95873	-1.26955	3.13038
1.22205	0.169683	-1.5741
5.82906	0.863074	-1.13014
0	-0	0
7.79863	-8.8533	-16.1493
0.760177	-9.62619	2.59972
3.41784	4.63976	1.67062
3.51288	1.54143	-1.13298
8.42592	-6.53156	11.9307
-1.15836	1.16057	-1.14512
-3.00848	13.3768	-8.24687
13.535	1.91241	3.02434
-6.32235	7.4956	-9.99219
1.72068	-3.35249	1.34165
-1.65779	-0.649429	-0.911036
3.48901	-1.10224	1.61613
11.843	5.43668	-5.11728
5.88313	4.88571	-2.34917
-0	0	0
-8.07835	-5.59826	1.84385
-0.992174	-3.87123	0.170823
-4.32887	5.9248	3.18711
0	0	-0
1.57279	4.21975	3.96485
0.26618	-0.337032	-1.95335
-5.15873	-8.19729	2.48838
7.87754	4.70974	-7.73064
-14.1179	3.18517	-16.5692
-0.788076	-3.10369	-2.3971
10.3926	1.10683	-5.89651
0.0704037	0.0164625	1.99869
4.43402	7.77186	-10.7674
-0	-0	-0
-3.33992	4.59932	1.92124
-13.2192	5.79693	-19.1741
-0.294796	-0.492872	-3.95856
-0	0	0
0.0407967	0.0261586	-15.9999
0.131903	-0.0559509	11.9991
1.8447	-0.0132434	0.772591
1.75954	3.03289	11.4763
6.30019	-4.89864	0.557636
9.8632	6.29477	2.6633
-3.65193	1.13882	-1.16895
-0.387572	-1.50985	1.25305
0.229902	-1.6331	5.76889
-1.26988	5.52866	-1.95483
-4.57959	-1.53516	-6.37735
2.44733	6.90097	3.22292
-1.49008	2.06603	-3.08402
0.368144	1.89308	0.52982
-0	-0	-0
8.07424	-1.67698	-18.2207
4.94404	-0.331601	-3.38328
-0	-0	0
-2.78994	-2.4509	-9.2849
4.56147	-2.98607	-5.85461
4.80271	-0.093331	8.7707
-5.43959	6.84188	-15.7353
-12.4365	10.0106	-8.31398
-4.72522	-0.494845	6.43642
4.64389	5.3436	3.72562
6.28071	-1.58926	-4.69329
-1.28482	5.86073	-0.0321382
-1.70037	-3.26344	1.56803
0.313562	0.728096	3.92066
0.621891	-3.57877	1.67501
1.53542	0.522779	1.17013
1.8405	4.39695	3.64409
-0.0460636	1.06115	7.92918
-0.0018718	-0.0333234	-12
-0.622915	-0.155809	-1.89412
0.39197	3.1905	23.7838
6.25807	5.12486	8.86411
1.82226	-0.813959	-5.65834
-0	-0	0
0.984267	-7.76006	1.6771
0.854728	1.68469	0.656714
-8.26398	-0.555589	8.6832
4.25373	0.321588	6.76775
-2.14589	-1.17967	-5.47755
-8.60571	-2.02513	8.11423
-11.2644	2.64604	-13.7881
-3.65416	4.99795	7.85287
0	-0	-0
7.64268	3.52196	8.55484
3.7882	1.25011	-0.29459
3.86122	-1.03231	-0.158991
0.781032	2.69818	-9.59738
0.861634	-0.0994127	1.80214
0.286705	-1.95904	0.282752
2.40412	-3.99313	6.50193
10.9911	5.37021	-6.80854
-0.959023	0.0697403	7.942
0.261564	1.64072	-3.63863
1.82626	-1.0417	-3.40289
0	0	-0
-1.93072	4.04769	-8.93804
1.28811	2.92414	-9.47577
-2.72912	2.64321	1.25113
0.411191	0.953137	-1.70952
-0.892849	1.76673	-0.285469
-1.93048	7.75815	-0.290567
2.1212	1.00468	-3.239
-0.851425	-1.69942	0.622137
2.67567	-3.36657	4.18414
13.0255	18.6664	-7.60926
5.42544	2.5568	0.165522
-5.40495	1.1785	2.32328
0.66419	3.07675	-2.46829
-0.889383	6.75882	4.18657
1.17547	-4.22045	11.1717
4.71518	-6.91235	-5.47599
-0	0	0
-3.54391	-1.50529	-19.6259
-2.29343	-4.82112	12.9421
-3.487	1.95974	0.0151615
-20.7876	13.5707	-12.9504
-15.8708	8.48062	-0.442217
1.24466	-0.841298	-3.70716
8.95284	7.93136	0.969639
3.68427	-4.79058	5.2418
2.49141	1.52018	-9.56462
-0.859014	-0.723705	3.83906
-14.5294	8.95169	13.8839
-14.2858	-4.68711	13.1889
1.21987	14.6008	6.4287
3.1921	2.75328	15.4347
3.28903	-3.89429	8.6033
-0	0	0
0.0743852	0.0626065	-15.9997
-5.43239	-2.96756	-5.06782
-4.95592	-1.10958	-3.19494
-0	0	0
-1.12067	-0.324417	-7.91447
9.68178	13.1795	-7.52096
1.10847	-0.16687	-1.65634
-4.519	5.77202	-9.50065
0.167566	4.53916	11.1071
5.40936	-1.18627	2.30902
-0	0	-0
0.188149	5.59967	2.14669
1.09363	2.04927	5.53213
-4.48747	-3.50824	12.7889
2.7066	-5.02177	-1.85907
0	-0	0
-5.82757	5.19695	1.74104
-1.10484	1.07586	-17.9338
15.7827	-0.900027	18.0581
1.1775	0.577768	1.50986
-5.64646	-10.5624	0.743318
0	-0	0
8.6081	2.57992	-4.38687
0.839791	-0.700438	-1.67456
-7.64356	8.94424	2.36147
-1.60553	1.17646	0.195484
-0	0	-0
-1.26929	-1.23981	-0.922912
4.82453	5.0286	3.929
5.98183	-11.8534	-12.1538
-1.13107	-1.00117	1.31085
0.882431	-0.103663	-1.79181
-2.1795	-3.23891	-0.871352
-2.30414	-0.64076	-9.70981
11.4115	3.32544	-1.64898
-0.638955	-1.35706	1.32292
-0.443289	-0.0773194	19.9949
0.0993506	-0.225964	-1.98471
-2.54339	7.56299	0.576522
10.6139	1.01191	-9.07307
-3.80977	-6.66748	11.706
0.167517	-0.142724	1.98786
-9.20149	-1.04773	15.4349
-6.57776	-4.23713	6.22734
-0	-0	0
0.2764	1.56689	1.21179
0.71263	-0.568778	-1.78007
-6.23054	2.96115	4.05117
-3.96519	-2.23045	-3.91182
-6.79032	3.812	1.83309
-15.1986	1.14756	-4.86676
-0.315	-0.753436	3.91575
-7.43018	12.1115	7.35562
0	-0	0
0.0193876	-0.321377	-1.97392
-1.99186	-7.58748	1.5693
-0.235164	1.02819	-1.69927
-3.69007	-1.50258	0.354494
-8.67181	4.73745	-6.80855
-0.0527492	-0.067368	13.9997
5.33223	2.46077	-1.22962
0.839339	4.79221	3.51145
-0.149343	-2.01873	3.44999
-5.54444	7.96809	-2.40179
-1.07656	1.22761	-1.15499
1.14239	-0.713783	-1.47833
7.35845	-7.85365	5.30787
0.40256	-1.39831	3.72595
0.984618	0.929274	9.90793
-3.22925	2.09748	-1.08282
0.939977	-1.63899	-3.52564
0.0107306	1.18144	5.88252
9.97737	16.4362	17.5015
-0.238134	-0.34965	-11.9925
0.06889	0.332223	3.98558
2.13964	-2.03858	-15.7247
1.86687	0.445241	0.562628
1.16303	-4.38594	-6.58869
0.00212387	0.0286687	-7.99995
-0.53033	-0.321298	7.97593
-3.3983	1.8238	1.06083
1.12116	2.97749	-9.48038
-0.776478	-5.92019	0.590233
0.269427	12.5817	-6.13422
-0.369254	0.0523826	5.9884
0.541005	-0.0842711	3.96235
3.58255	7.97548	-10.9342
1.54329	1.06768	-0.691595
10.8879	-1.43168	23.567
0.763429	-0.23849	-3.91922
6.9506	-3.06124	9.29075
-9.96739	-0.0651656	0.804298
-1.52027	-0.802574	1.02208
-0.984378	-0.0637464	5.91836
1.66525	1.0896	0.199328
0.380446	-0.83425	5.92953
1.4654	0.467747	5.79947
2.21952	-1.68528	-5.31353
0.709363	-1.46258	-3.65482
9.98704	6.2612	-2.24864
-2.73957	2.41149	1.63692
-7.74738	7.89825	4.64712
17.9835	8.86482	9.05587
-0.407974	1.77457	9.83283
2.63449	1.11642	9.58191
0.96675	9.73509	-10.0147
4.24222	-4.90642	-7.61121
3.21478	-5.28521	-5.07264
3.99153	-4.38377	0.922129
-5.24823	-7.0878	4.71371
-1.51779	-7.02002	3.52359
0.178067	0.281765	9.99444
-0.207667	-0.131093	5.99497
-1.18274	2.73133	11.625
-0.259489	0.363158	1.94956
1.43174	-0.666208	1.22731
-1.51642	0.148237	1.29556
1.6079	-1.18932	-0.0128218
0.330643	1.8821	13.869
-8.31602	22.5078	-0.495008
-3.58578	8.54922	-3.74872
-0.724075	-5.39798	2.51744
0.97578	0.294435	-5.9128
-1.80888	2.75692	13.6062
-2.04504	3.45676	-4.45742
0.221564	2.32373	3.24826
-12.3951	18.0472	-2.15881
1.84655	-4.06524	6.63808
-4.12491	-2.88253	3.26744
-10.4887	-7.21475	-15.4251
6.22909	14.3577	3.32483
-1.12826	-3.60914	1.30427
0	-0	0
-0.962409	-0.532902	1.67026
4.30505	6.73799	0.257095
0.38849	-0.0333881	-1.96162
-0	-0	-0
0.582904	0.206258	3.95192
0.00445571	8.63503	5.04343
-0.707113	-0.604318	-3.89035
1.49009	4.2377	-8.93429
-2.73657	-2.91698	0.0489819
5.95375	7.24905	-17.6636
1.79166	8.086	5.60416
-9.41159	-0.206165	15.3421
-3.70715	1.4554	-0.372661
-5.90245	-4.73902	2.58896
-0	0	-0
-0.82613	0.61955	-1.7128
-1.56313	-0.041399	1.24696
5.29524	2.7232	-0.738008
-2.97448	2.79841	9.12805
-0.464157	-2.34858	-3.20449
-4.5863	-8.14544	-19.9153
1.23261	-0.453019	5.85452
-8.2068	6.64003	5.70599
0.6359	-0.00818914	3.94912
-5.64095	-4.06256	-3.95921
0.658106	-2.79721	-2.78253
-3.41552	-3.72465	-6.20171
-0	0	0
0.886097	-2.69977	7.47837
-5.16312	-0.839477	6.05289
8.64564	-4.52092	-26.2453
5.56513	-2.18716	-0.495625
-1.56294	-1.72835	-3.25116
-0.776462	-1.59663	0.920799
2.17169	2.999	1.5132
-0.0339104	-0.809193	1.82868
8.07963	-18.272	0.924396
0.392738	-1.91958	0.401194
1.6193	0.934014	3.53631
0.518442	0.802369	3.88425
-1.00059	0.889139	-1.48602
-0.655261	-0.483898	-1.8266
-0.456181	0.755976	-1.79455
-0.850501	-0.862893	-3.81209
1.77529	0.910781	-0.137225
-2.41482	-8.67006	-10.7237
2.18654	4.8678	-8.45716
1.34196	6.04385	-14.7537
-1.13836	-1.21497	-3.63703
1.90382	0.536763	-0.295559
-9.51904	2.74127	-1.36872
-1.99749	-0.00866716	0.0997759
-3.53129	0.528116	1.80309
-2.73805	-1.48514	-2.50947
0.274335	-4.75952	-3.64304
-0	-0	-0
0.858241	-5.25644	10.7533
3.29802	3.73062	10.9181
0.00962512	0.0540051	-1.99925
-7.6682	-4.83384	-10.6692
1.34735	-3.40933	7.11064
-3.25398	-0.143118	13.6158
0.106338	0.00632309	-5.99905
1.68812	0.61735	-0.877007
-3.23679	-7.06277	6.29607
0.36183	-0.0611811	-3.98313
1.7896	-3.15106	-15.5842
-2.73724	0.722274	2.82592
-0.0185794	0.0482621	9.99987
3.86932	-15.3407	8.58428
-1.10387	-2.00511	-3.28039
3.94038	-6.74866	-1.71143
0.786659	1.82254	-0.243992
-0.796295	4.87209	19.3811
-1.862	0.729958	-0.0111014
0.623517	-3.49451	1.8438
8.70313	-7.13855	-4.15892
-0.858837	-0.614609	1.69843
-1.96959	3.0871	1.60952
-1.02038	-3.7175	4.59772
4.11296	-9.05774	-1.02023
0.744732	-1.11116	1.48684
-5.2276	-2.9448	0.0199616
0	0	-0
-6.4467	-4.73345	0.185564
0.218078	-0.0198955	5.996
-0.519186	19.5834	10.011
4.69749	-2.89844	5.79074
1.93961	9.38918	-2.84276
1.23843	-1.62473	7.73476
-1.1875	-0.290148	-1.58293
4.44876	0.0884273	4.02501
-0.250829	-6.80072	4.20562
1.16462	3.57851	-11.3946
-11.8947	0.496625	1.50668
7.81767	7.13069	-5.66015
1.28948	15.0977	13.0536
2.55234	-0.601761	3.0205
-0.217054	-0.312155	7.99096
0.269129	0.143061	13.9967
3.88667	18.5904	14.6728
0	-0	0
2.75887	3.7393	-6.51201
-0	-0	0
-0.0455423	-1.15176	-7.91653
-0.365319	-7.62218	2.40186
0	0	-0
-0.579195	0.188718	-25.9929
18.7134	3.99821	-5.81584
0.9689	-2.8991	5.16299
-10.7398	5.3433	0.326252
1.62244	11.7055	-2.0852
-3.75956	-3.7238	5.99992
-2.83387	1.5075	-2.38676
3.31792	0.637404	9.41197
4.47029	6.16682	6.47972
-0.819411	-0.235424	1.80918
-3.26042	-2.04975	-1.08083
2.53734	7.52681	-0.953467
-4.34697	-6.97217	8.74601
5.16743	-0.915001	2.90868
-7.61262	1.75151	-13.9635
-2.58646	4.59645	-6.01522
-11.5734	17.424	6.81625
0.3994	-0.507824	9.97911
-0	0	-0
0.10272	-0.00117602	1.99736
0.318701	-3.5152	-7.17926
-5.65671	0.729082	1.86281
0	-0	-0
-4.0581	-3.51666	-8.43593
-0	-0	-0
9.668	-3.83816	-9.37008
4.65255	1.21021	13.1487
-7.80167	1.76897	0.0682754
-0.07934	-0.702272	-7.96872
-3.47427	-0.472126	1.92523
0.855033	-3.1488	-2.31386
0.576688	-1.73261	0.815776
-0.114251	-0.100126	5.99808
-11.9827	4.70168	-12.5821
-0.344976	-1.29827	-1.48172
-0.20206	-1.3609	1.45159
-2.68118	-0.477465	2.92973
3.16383	-1.37675	2.02354
-0.471474	4.85797	8.72799
6.90068	5.55437	-8.09504
1.21522	-3.38757	-1.74575
-7.77115	-15.9212	19.0296
16.3954	2.2627	7.07601
-0.764772	-9.31148	10.4265
2.28687	-0.956014	5.46409
3.14731	-0.137879	-2.46484
0.0680438	-0.0869114	1.99695
0	-0	-0
0.00737413	0.00327414	20
-5.59798	8.34535	-12.4506
-4.40699	2.37468	6.24014
1.11901	0.359839	5.88373
1.09881	2.63243	-9.58451
8.02815	4.2631	-7.83421
-1.60889	0.720755	5.73515
0.488625	-0.33263	-1.91065
4.77465	-3.04972	1.97532
-6.36964	4.78449	0.732325
-2.06564	2.05957	-9.56511
-10.2071	-2.7576	-5.67554
11.8296	14.7869	11.1986
4.08292	1.11878	-4.25183
0.730832	14.4289	-10.7365
-3.77375	4.29912	-1.81007
-4.88444	-1.26063	3.24855
-0	-0	0
0	-0	0
-3.50812	-2.05875	13.3961
20.0447	8.9831	-1.23092
0.291848	-1.82829	0.756419
-2.111	-9.23867	-17.6122
-0	0	-0
-1.2373	-0.270771	1.54783
-1.77746	-0.582379	0.708136
14.4481	-6.57331	2.01079
1.72598	2.46801	2.63248
7.4205	-2.09126	11.686
-7.9944	2.43692	-8.6111
4.23243	3.0921	-12.9817
-0.284632	-2.79619	-2.8461
-1.85169	-1.02652	-5.61404
5.25968	8.80514	-6.22939
-0.163981	0.0578274	1.99243
-1.47398	1.25171	0.510484
1.8535	-0.7038	-3.47407
17.2292	-0.614995	-5.17458
1.57114	-0.833057	-0.915169
-0.519719	-2.99585	-2.59899
-0.000887018	0.0030872	-4
1.14244	-1.63387	-0.159023
-1.492	0.0798978	7.85923
-4.67059	-3.36766	1.68656
-0.0344788	0.32337	-1.97338
2.65969	9.39658	6.97354
-0.127542	-5.52045	10.654
0.982538	1.35723	1.09204
-5.29477	-3.9777	-4.48814
6.52129	5.68116	-5.01968
-0.455797	0.0688289	17.9941
-2.51077	-11.412	2.73177
7.26313	-13.9306	3.03082
1.4064	1.40777	0.200516
-0.686322	4.24193	-4.18748
0.577978	-0.275968	1.89467
-0.430675	-1.22545	7.89384
-1.94804	-6.67469	3.95648
-3.64607	11.4171	7.2357
1.33994	2.75117	-21.7861
-2.95626	12.8301	-4.75908
19.7306	7.19708	15.3266
0.856824	-9.70197	2.26665
-0	-0	0
-2.14855	-0.805884	-7.66383
-0.270169	0.40539	17.9934
2.11796	-6.55237	-4.07195
-0.118309	0.589645	-7.97736
-0.137098	1.5213	-7.85282
0.0963509	-0.280914	1.97783
-0.00603789	7.38244	-3.08213
-6.17862	-3.35631	-3.81573
0.0543931	0.0183644	1.99918
-0.668943	-1.83762	-0.419131
-0	-0	0
-14.9193	3.77736	4.37567
1.25899	0.786861	3.71427
-8.64772	-6.1921	14.5215
6.36903	5.3064	18.201
0	-0	-0
1.40067	0.981376	-1.03683
-3.95508	-0.302804	-4.50174
-4.2831	8.6584	2.58595
3.35107	0.3958	-7.25353
1.40577	1.35126	0.444888
-1.24613	-9.55816	7.14764
0.155029	-0.0674686	5.99762
1.0951	-6.8581	3.97079
-0.875725	0.66717	-5.89813
-13.6924	1.02811	8.21354
-0.299264	-9.91581	6.75183
0.527848	-1.44726	1.27547
-11.794	-17.4412	11.5199
0	-0	0
-0.401271	-2.0463	-3.41345
8.68822	-15.7371	-0.926089
-0	-0	0
0.872074	-3.27296	13.5841
1.56969	-7.54201	-14.0233
-0.415951	0.671954	1.83724
-9.61238	9.25813	4.22956
3.13614	-0.0475386	2.48241
0.471914	-0.426318	-1.89619
-0.674208	-0.599742	-5.93176
1.68454	-1.16848	-13.8491
0.576101	-1.5655	1.10332
0.851244	-0.514249	-3.87439
-4.82956	5.33136	3.50028
2.78814	-1.74471	-5.01819
2.01878	-5.30295	-1.95019
1.2654	0.954721	1.21954
-0.910454	-1.35004	-1.16124
6.40963	2.2002	-7.35362
-0	-0	0
-5.90762	0.990406	0.345139
-2.73196	2.2841	-1.82189
10.8273	-6.38053	-6.1691
0	-0	-0
7.49137	-1.51532	-2.36286
0	0	0
-5.683	17.0276	1.32885
-3.66263	4.17531	-2.26978
4.91317	-7.02201	5.15287
-1.80667	-1.38894	3.28737
0.594707	-5.20864	10.7943
2.77334	0.664091	5.27897
-0.981726	0.266364	-5.91314
0.816052	1.8011	-0.300142
3.42558	-19.1705	-4.55602
0.640163	0.550399	3.90989
5.93302	-0.816331	0.364485
1.49497	-3.25481	-1.7808
-4.07414	10.1248	-14.314
-0	0	0
-0.381907	-4.19584	-6.80067
-1.70254	1.00773	-0.292986
-1.88465	7.64006	-6.17071
-3.98457	8.14335	-4.22008
-1.08659	-3.46536	1.67649
4.61395	-17.2143	-2.52558
-0.149061	-0.25797	1.97768
0.180868	1.65002	3.63933
-0.140993	1.31325	5.85282
2.3197	-3.67982	6.71401
-0.0308259	-0.00831046	-1.99975
-0	0	0
-5.10082	3.96454	-7.63309
-1.17217	-0.229776	3.81749
-1.03739	-1.07568	-3.71036
-6.83984	6.02711	-4.1098
-0.44483	11.0088	8.63759
-0.413657	-0.0403617	-1.95634
5.59188	-1.7975	-1.2247
0.0747965	0.553555	-5.97394
18.8378	-6.13147	9.56776
-1.95941	-0.357464	0.181449
1.18953	1.05246	-1.21546
2.66292	-9.47504	1.76986
0	-0	0
4.12163	-6.78982	0.954213
-3.70163	0.0619043	9.28946
-5.30418	2.85988	7.9804
-5.49298	-2.41066	-0.125793
-0.0418631	0.0142209	5.99984
-2.92854	-10.3107	9.00624
-4.49431	-0.372628	-3.95757
-5.11528	0.588063	15.1489
-0.0774819	0.183208	-11.9984
0.294213	0.579786	1.89137
-4.23663	0.817552	-13.3185
-0.673633	0.803841	-7.93096
0.0166597	7.28943	6.84572
-0.909987	-8.27869	15.9573
-4.75137	3.55522	-0.885947
-0.618201	-6.43788	4.70867
-3.63776	11.4137	0.703075
11.2687	-0.286058	11.355
-5.19259	-2.19843	2.05035
-0.526082	1.42247	9.88432
0	-0	0
-1.90312	0.584454	3.46937
-4.47912	-2.03025	-13.1078
-0.927582	-0.635392	-1.65405
1.373	2.20448	-5.4088
-7.24335	-3.3742	-0.38551
-0.810023	-3.81038	4.56342
-3.73752	0.508649	-17.6003
0.0904326	0.849437	-1.80839
1.9298	-7.9876	5.6986
4.97918	2.42466	2.30843
-0.587811	-3.65574	4.72124
5.26148	-3.75858	-18.9259
-0.205522	9.46568	-3.21847
0	0	0
3.48289	3.85412	-13.0006
1.04235	7.92351	-0.362602
0	0	-0
-0.0473963	-2.10875	-7.71692
1.34568	-1.46296	0.221086
-0.415201	-1.87011	-0.574713
-2.77766	2.80868	0.629227
0	-0	-0
1.61912	1.15967	5.65982
4.59429	3.90476	-7.9778
-0.124628	-2.40356	5.49612
-0.417388	4.24501	6.76799
6.9025	1.69704	-9.66828
-0.0658052	-0.00128121	3.99946
-1.15062	-0.113574	-1.63192
5.49264	-1.42075	-1.95252
-2.4127	0.11896	-5.49224
-3.8584	4.56133	0.554093
0.59873	1.03086	1.60588
-1.89028	1.51549	-9.70207
3.43009	0.230738	7.22366
-2.30001	4.74907	8.49448
7.34642	-6.77927	0.267817
-1.3046	-0.165308	1.50689
0.0210399	-6.13088	-10.3156
0.723442	-0.649254	1.74788
-0.418016	1.69582	3.59854
4.37097	-2.35848	6.27154
1.27355	1.65118	-5.62598
0.674134	-3.11566	7.33745
0	0	-0
-2.63788	3.00649	0.0508827
11.1987	-0.818386	-4.23313
0.0395369	-1.18731	-1.60895
-4.87851	3.26268	1.247
2.64508	-5.93001	4.67318
1.94797	0.330672	-3.47794
-4.71205	3.33709	1.63107
-3.34288	4.61337	1.88202
9.25404	-10.172	2.62544
-3.91564	-7.29852	-5.60351
-9.5698	5.39449	4.82892
-0.287201	0.221394	3.98353
-3.70713	-1.16721	0.945922
-13.8584	7.2685	8.89463
-2.32144	2.25195	13.6213
-0	-0	-0
4.35353	0.630382	-4.08036
5.18303	4.46958	-4.14235
-0.8573	1.98434	7.70243
0	-0	0
2.1702	2.0495	-5.20478
-1.82097	-0.827083	0.00397446
-1.71761	2.87021	-4.98113
0.869493	-0.473367	-3.87555
1.64338	4.79665	-3.20803
0.85645	-3.41958	-1.89022
-9.65694	1.80691	-15.0824
1.23076	-1.80494	-7.69594
3.3528	-11.3682	-1.87713
0.243842	-3.84759	1.06613
6.5039	0.262787	-18.9111
-0	-0	-0
-3.38797	-1.80323	-1.12694
9.83567	-1.64365	-0.747024
1.66256	0.226626	-5.7606
-2.42293	2.09512	5.07345
-14.9724	-1.58685	5.41379
0	-0	-0
-1.9112	2.71431	-2.23156
3.90416	0.846199	-0.203699
-2.85279	6.76687	3.17349
2.31024	6.65752	-3.78684
0.820433	1.99786	3.36682
-1.60068	9.68746	-1.89499
4.83494	0.661541	-8.72844
3.53308	5.55324	12.3563
-7.25795	-6.61591	1.88463
9.11295	-8.477	6.41052
-3.51481	4.53337	-12.7709
-0.0815112	-0.0104644	-13.9998
2.39966	6.28635	-4.32707
-1.8907	-3.14177	-13.5113
0.611133	0.884415	-1.68651
8.21683	19.6042	-5.67097
1.70658	-1.40647	11.7945
-0.512442	0.75922	1.77792
-1.28371	0.10231	1.53024
4.40794	4.97613	7.47049
-2.89366	-2.76159	0.0178241
2.12762	12.4542	-6.0305
-6.4471	6.96604	12.8806
-2.26888	3.37146	4.41423
2.19853	0.227443	5.57806
3.6167	0.706857	1.55557
13.3399	5.19631	13.9659
1.28926	-7.68951	-1.79142
-0.489206	-6.62786	7.47209
-1.27174	3.57393	1.26873
0.51296	-0.217811	1.92079
0.771935	-0.0757458	1.84347
-7.48047	-1.43955	-2.44342
1.42038	1.6676	-3.34689
-10.7023	7.14658	9.50722
-7.80092	1.68152	0.564022
0.595935	5.91522	-0.809374
-1.02926	-1.60613	0.600795
-3.85027	6.50663	-11.783
-2.06713	2.58786	2.24276
5.76465	0.0540552	10.5245
6.81086	4.36029	8.86567
-0	0	-0
-3.86194	-1.70213	9.06577
-7.91444	3.85333	-8.15558
-1.19578	-12.2455	-10.2282
1.78748	-2.53795	-2.52265
-1.68083	0.505377	0.958861
0.321503	-0.565419	-5.96464
-0.0420076	-1.62426	5.77581
-1.36894	-1.29294	17.9012
3.01749	4.6295	10.6519
-1.93312	1.18688	-11.7836
4.54423	1.06546	8.84391
-0.452892	0.659656	1.83296
9.21985	16.2944	-7.03466
2.32432	-0.00227249	3.25539
0	0	0
1.08863	1.47132	0.806285
-0	-0	0
-0.327441	-0.412417	3.96519
1.57089	0.704092	-1.01811
0.828108	-5.51697	-2.20846
2.09287	-9.7636	12.5017
0.0656924	1.8034	-0.862233
-0	0	0
10.6564	-0.671188	5.47634
0.866396	-17.5621	3.84984
1.91331	-0.304601	0.496445
-2.54639	4.84902	2.45009
-0.924864	1.773	0.0330574
